0.692671219848157,0.456990132181206
1,0.21977857633751
0.174392825977938,1
0.384090689765903,0.36317011339454
0.498618742668142,-0.0679785213728221
0.458600304830485,0.972940876729163
0.649971151366355,0.7668333209348
-0.109405956150448,0.324564165876179
0.353357737374608,0.658767580701921
-0.136826196604694,0.875345022901311
0.0707608731829676,0.67005769750381
-0.418640624119689,-0.959736246590244
0.434482363657898,-0.713770041778559
0.660949065194563,0.153945450824142
-0.264823391137827,-0.769581940746834
0.203511816783377,-0.172307356672639
-0.475833249505261,0.142820305173503
-0.152172963131205,-0.520392245893356
-0.213341363474004,0.507821289989606
-0.742538914045576,-0.781407057450434
0.546675378588344,-0.899447385187983
-1,-0.118402262109096
0.509043670118896,-0.37249560879944
0.112978240711214,0.271678192162869
-0.706274238476956,-0.180942131743341
0.190664831312193,-0.521411366743591
-0.629746799549506,0.52020222071213
-0.468851564064514,-0.553250028041243
0.743882146591222,-0.531168176910746
-0.380255857537023,-0.0833266201381214
-0.744005239053184,-0.485818840861813
-0.0403626132864366,-1
0.973632925262607,-0.235858638224818
-0.79022664446044,0.130640963030659
-0.51209718131278,0.801976030616796
0.114002399745186,-0.764406549046348
0,0
